"","MayorID","FullName","LastName","FirstName","GenderMale","GenderFemale","RaceWhite","RaceBlack","RaceHispanic","RaceOther","PartyRepublican","PartyDemocrat","PartyNonPartisan","PartyOther","Ideology","IdeologySD","LastElectionDate","PercentVote","YearsCurrentPosition","CityManager","CouncilManager","MayorCouncil","Title","CityID","CityName","CityNameFull","CensusID","CensusID2","State","StateAB","Region","Division","StateFIPS","Population","Latitude","Longitude","CityAge","CityMale","CityFemale","CityWhite","CityBlack","CityHispanic","CityOwner","CityRenter","GovWebsite","FacebookPageName","FacebookPageID","FacebookLink","TwitterHandle","TwitterLink"
"16","16","Ashley C. Curry","Curry","Ashley C.",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"8/23/2016",57,2,1,0,1,"Mayor","16","Vestavia Hills","City of Vestavia Hills","1600000US0178552","178552","Alabama","AL","3","6","1",34033,33.4625,-86.7395,39.7,47.6,52.4,90.4,3.8,2.5,75.2,24.8,"http://vhal.org/government/mayor/",NA,NA,NA,NA,NA
"17","17","Ethan Berkowitz","Berkowitz","Ethan",1,0,1,0,0,0,0,1,0,0,0.01042503,0.08313049,"7/1/2015",60.7,3,1,NA,NA,"Mayor","17","Anchorage","City of Anchorage","1600000US0203000","203000","Alaska","AK","4","9","2",291826,61.1775,-149.274,32.9,50.8,49.2,66,5.6,7.6,59.9,40.1,"https://www.muni.org/departments/mayor/Pages/default.aspx","MayorBerkowitz","113723818965928","www.facebook.com/MayorBerkowitz","mayorethananc","twitter.com/mayorethananc"
"18","18","Jim Matherly","Matherly","Jim",1,0,1,0,0,0,NA,NA,NA,NA,0.0623738,0.1787378,"10/4/2016",50,2,0,NA,NA,"Mayor","18","Fairbanks","City of Fairbanks","1600000US0224230","224230","Alaska","AK","4","9","2",31535,64.8365,-147.652,27.9,53.2,46.8,66.1,9,9,35.8,64.2,"http://www.fairbanksalaska.us/contact-jim-matherly/","Jim-Matherly-for-Mayor-1640952086178902",NA,"https://www.facebook.com/Jim-Matherly-for-Mayor-1640952086178902/","jimmatherly","twitter.com/jimmatherly"
"19","19","Ken Koelsch","Koelsch","Ken",1,0,1,0,0,0,0,0,0,0,-0.2679151,0.17204934,"3/15/2015",59,3,1,1,0,"Mayor","19","Juneau","City and Borough of Juneau","1600000US0236400","236400","Alaska","AK","4","9","2",31275,58.3727,-134.179,38.1,51,49,69.7,0.9,5.1,62.3,37.7,"https://beta.juneau.org/assembly/assembly-members",NA,NA,NA,NA,NA
"20","20","Jeff Serdy","Serdy","Jeff",1,0,1,0,0,0,1,0,0,0,0.07284111,0.15194651,"8/30/2016",NA,2,1,0,1,"Mayor","20","Apache Junction","City of Apache Junction","1600000US0402830","402830","Arizona","AZ","4","8","4",35840,33.3983,-111.535,47.5,48.6,51.4,89.5,1.2,14.4,75.4,24.6,"https://www.ajcity.net/directory.aspx?EID=8","serdyformayor","1690824947857059","facebook.com/serdyformayor",NA,NA
"21","21","Kenn Weise","Weise","Kenn",1,0,1,0,0,0,1,0,0,0,0.03550859,0.15389416,"8/30/2016",49.57,4,1,NA,NA,"Mayor","21","Avondale","City of Avondale","1600000US0404720","404720","Arizona","AZ","4","8","4",76238,33.313,-112.329,28.6,49.6,50.4,58.1,9.3,50.3,61.5,38.5,"http://www.avondaleaz.gov/government/mayor-council/mayor-weise",NA,NA,NA,"mayorkenn","https://twitter.com/MayorKenn"
"22","22","Jackie A. Meck","Meck","Jackie A.",1,0,1,0,0,0,1,0,0,0,NA,NA,"8/31/2016",NA,10,1,NA,NA,"Mayor","22","Buckeye","Town of Buckeye","1600000US0407940","407940","Arizona","AZ","4","8","4",50876,33.4301,-112.647,30.7,54.6,45.4,65.7,7.1,38.3,75.6,24.4,"http://www.buckeyeaz.gov/government/city-clerk/mayor-and-council/jackie-a-meck","MayorMeck","258988057505903","facebook.com/MayorMeck","mayormeck","twitter.com/mayormeck"
"23","23","Tom Brady","Brady","Tom",1,0,1,0,0,0,0,1,0,0,-0.0561714,0.12961946,"11/1/2014",NA,4,1,NA,NA,"Mayor","23","Bullhead City","City of Bullhead City","1600000US0408220","408220","Arizona","AZ","4","8","4",39540,35.1298,-114.561,48.2,49.4,50.6,81.9,1.3,23.7,60.8,39.2,"http://www.bullheadcity.com/departments/mayor-tom-brady",NA,NA,NA,NA,NA
"24","24","Craig McFarland","McFarland","Craig",1,0,1,0,0,0,NA,NA,NA,NA,0.2001378,0.16337276,"11/17/2016",NA,2,1,1,0,"Mayor","24","Casa Grande","City of Casa Grande","1600000US0410530","410530","Arizona","AZ","4","8","4",48571,32.9071,-111.762,36,48.5,51.5,67.3,4.6,39,67.5,32.5,"https://casagrandeaz.gov/directory/name/craig-mcfarland/","McFarland4Mayor","936808629699910","facebook.com/McFarland4Mayor","craig4mayor","https://twitter.com/craig4mayor"
"25","25","Jay Tibshraeny","Tibshraeny","Jay",1,0,1,0,0,0,1,0,0,0,0.03115455,0.08079983,"11/4/2014",NA,7,1,1,0,"Mayor","25","Chandler","City of Chandler","1600000US0412000","412000","Arizona","AZ","4","8","4",236123,33.2829,-111.855,34.1,49.1,50.9,73.3,4.8,21.9,66.3,33.7,"http://www.chandleraz.gov/default.aspx?pageid=245",NA,NA,NA,"jaytibshraeny","twitter.com/jaytibshraeny"
"26","26","Lana Mook","Mook","Lana",0,1,1,0,0,0,1,0,0,0,NA,NA,"8/26/2014",NA,8,1,1,0,"Mayor","26","El Mirage","City of El Mirage","1600000US0422220","422220","Arizona","AZ","4","8","4",31797,33.5902,-112.327,28.1,49.6,50.4,60.9,6.6,47.6,71.3,28.7,"https://www.cityofelmirage.org/58/Mayor-Lana-Mook",NA,NA,NA,"mookformayor","twitter.com/mookformayor"
"27","27","Coral Evans","Evans","Coral",0,1,0,1,0,0,0,1,0,0,-0.1846073,0.11751666,"8/30/2016",57,16,1,1,0,"Mayor","27","Flagstaff","City of Flagstaff","1600000US0423620","423620","Arizona","AZ","4","8","4",65870,35.1852,-111.621,26.6,49.4,50.6,73.4,1.9,18.4,47.5,52.5,"https://www.flagstaff.az.gov/2620/Mayor-Coral-Evans","MayorCoralEvans","206291632794768","facebook.com/MayorCoralEvans",NA,NA
"28","28","Jenn Daniels","Daniels","Jenn",0,1,1,0,0,0,0,0,1,0,0.2507045,0.09618133,"7/19/2016",NA,2,1,NA,NA,"Mayor","28","Gilbert","Town of Gilbert","1600000US0427400","427400","Arizona","AZ","4","8","4",208453,33.3102,-111.742,31.9,49.2,50.8,81.8,3.4,14.9,75.3,24.7,"https://www.gilbertaz.gov/Home/Components/StaffDirectory/StaffDirectory/96/23","voteforjenn","67530428576","facebook.com/voteforjenn","gilbertazmayor","twitter.com/gilbertazmayor"
"29","29","Jerry Weiers","Weiers","Jerry",1,0,1,0,0,0,0,0,1,0,0.2254132,0.07668874,"8/30/2016",50.78,6,1,NA,NA,"Mayor","29","Glendale","City of Glendale","1600000US0427820","427820","Arizona","AZ","4","8","4",226721,33.5331,-112.19,32.5,49.1,50.9,67.8,6,35.5,58.6,41.4,"https://www.glendaleaz.com/Mayor/","MayorWeiers","203410426480759","facebook.com/MayorWeiers","mayorweiers","twitter.com/MayorWeiers"
"30","30","Georgia Lord","Lord","Georgia",0,1,1,0,0,0,1,0,0,0,NA,NA,"3/14/2017",64.21,7,1,1,0,"Mayor","30","Goodyear","City of Goodyear","1600000US0428380","428380","Arizona","AZ","4","8","4",65275,33.254,-112.366,34.9,46.9,53.1,71.9,6.7,27.8,76.2,23.8,"http://www.goodyearaz.gov/government/mayor-council/mayor-georgia-lord","Georgia-Lord-339266399443953",NA,"facebook.com/Georgia-Lord-339266399443953","mayorglord","twitter.com/mayorglord"
"31","31","Mark S. Nexsen","Nexsen","Mark S.",1,0,1,0,0,0,1,0,0,0,0.39131148,0.12018945,"11/4/2014",NA,12,1,1,0,"Mayor","31","Lake Havasu City","City of Lake Havasu City","1600000US0439370","439370","Arizona","AZ","4","8","4",52527,34.5016,-114.315,50.3,49.4,50.6,90.1,0.7,12.1,70.8,29.2,"https://www.lhcaz.gov/mayor-and-city-council",NA,NA,NA,NA,NA
"32","32","Ed Honea","Honea","Ed",1,0,1,0,0,0,1,0,0,0,NA,NA,"8/30/2016",69.7,15,1,1,0,"Mayor","32","Marana","City of Marana","1600000US0444270","444270","Arizona","AZ","4","8","4",34961,32.4654,-111.139,37.7,49.9,50.1,82,2.5,22.1,80.8,19.2,"http://www.maranaaz.gov/meet-the-council-members/","Mayor-Ed-Honea-119874001415669",NA,"facebook.com/Mayor-Ed-Honea-119874001415669",NA,NA
"33","33","Christian Price","Price","Christian",1,0,1,0,0,0,0,0,1,0,NA,NA,"8/30/2016",NA,6,1,1,0,"Mayor","33","Maricopa","City of Maricopa","1600000US0444410","444410","Arizona","AZ","4","8","4",43482,33.0455,-112.015,31.2,49.6,50.4,70.2,9.7,24.4,79.7,20.3,"http://www.maricopa-az.gov/web/mayor-price",NA,NA,NA,NA,NA
"34","34","John Giles","Giles","John",1,0,1,0,0,0,1,0,0,0,0.40954946,0.05868548,"8/26/2014",72.7,4,1,0,1,"Mayor","34","Mesa","City of Mesa","1600000US0446000","446000","Arizona","AZ","4","8","4",439041,33.4019,-111.717,34.6,49.2,50.8,77.1,3.5,26.4,63.2,36.8,"http://www.mesaaz.gov/city-hall/mayor-council/mayor-john-giles","MayorGiles","184675005724","facebook.com/MayorGiles","mayorgiles","twitter.com/MayorGiles"
"35","35","Satish I. Hiremath D.D.S.","Hiremath D.D.S.","Satish I.",1,0,0,0,0,1,NA,NA,NA,NA,0.37376947,0.1361675,"8/26/2014",50.74,8,1,1,0,"Mayor","35","Oro Valley","Town of Oro Valley","1600000US0451600","451600","Arizona","AZ","4","8","4",41011,32.4221,-110.976,49.8,47.6,52.4,89.8,1.5,11.5,77.4,22.6,"https://www.orovalleyaz.gov/town/mayor-and-council/mayor-satish-i-hiremath-dds",NA,NA,NA,NA,NA
"36","36","Cathy Carlat","Carlat","Cathy",0,1,1,0,0,0,NA,NA,NA,NA,0.22825822,0.09184643,"8/27/2014",NA,4,1,0,1,"Mayor","36","Peoria","City of Peoria","1600000US0454050","454050","Arizona","AZ","4","8","4",154065,33.7877,-112.311,38.1,48,52,82.2,3.4,18.6,73.7,26.3,"https://www.peoriaaz.gov/government/mayor-and-city-council/cathy-carlat-mayor","MayorCCarlat","584942824857585","facebook.com/MayorCCarlat","mayorccarlat","twitter.com/mayorccarlat"
"37","37","Greg Stanton","Stanton","Greg",1,0,1,0,0,0,0,1,0,0,-0.0406023,0.03607209,"8/25/2015",65.3,6,1,1,0,"Mayor","37","Phoenix","City of Phoenix","1600000US0455000","455000","Arizona","AZ","4","8","4",1445632,33.5722,-112.088,32.2,50.2,49.8,65.9,6.5,40.8,57.6,42.4,"https://www.phoenix.gov/mayor/biography","mayorstanton","346635392021104","facebook.com/mayorstanton","mayorstanton","twitter.com/MayorStanton"
"38","38","Greg Mengarelli","Mengarelli","Greg",1,0,1,0,0,0,1,0,0,0,0.2639566,0.12590139,"11/7/2017",55,2,1,1,0,"Mayor","38","Prescott","City of Prescott","1600000US0457380","457380","Arizona","AZ","4","8","4",39843,34.5794,-112.448,54.1,49.2,50.8,92.1,0.7,8.6,65.6,34.4,"http://www.prescott-az.gov/city-management/leadership/council/mayor-greg-mengarelli/","PrescottMayor","797328377088729","www.facebook.com/PrescottMayor","gmmopaz","twitter.com/gmmopaz"
"39","39","Harvey C. Skoog","Skoog","Harvey C.",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"3/12/2013",70,13,1,NA,NA,"Mayor","39","Prescott Valley","Town of Prescott Valley","1600000US0457450","457450","Arizona","AZ","4","8","4",38822,34.5977,-112.316,40.6,48.5,51.5,88.1,0.8,16.7,65.8,34.2,"https://www.pvaz.net/directory.aspx?EID=31",NA,NA,NA,NA,NA
"40","40","W.J.  Lane","Lane","W.J. 'Jim'",1,0,1,0,0,0,1,0,0,0,0.05981177,0.07183018,"11/8/2016",63.67,9,1,1,0,"Mayor","40","Scottsdale","City of Scottsdale","1600000US0465000","465000","Arizona","AZ","4","8","4",217385,33.6687,-111.824,45.4,48.3,51.7,89.3,1.7,8.8,68.1,31.9,"http://www.scottsdaleaz.gov/council/mayor-jim-lane",NA,NA,NA,"mayorjimlane","twitter.com/mayorjimlane"
"41","41","Rick Mueller","Mueller","Rick",1,0,1,0,0,0,1,0,0,0,0.26004851,0.12613379,"11/8/2010",NA,7,1,1,0,"Mayor","41","Sierra Vista","City of Sierra Vista","1600000US0466820","466820","Arizona","AZ","4","8","4",43888,31.5654,-110.315,33.1,50.9,49.1,74.5,9,19.4,56.9,43.1,"http://www.sierravistaaz.gov/directory/name/rick-mueller/",NA,NA,NA,NA,NA
"42","42","Sharon Wolcott","Wolcott","Sharon",0,1,1,0,0,0,0,1,0,0,0.00828552,0.11434794,"11/8/2016",96.73,6,1,0,1,"Mayor","42","Surprise","City of Surprise","1600000US0471510","471510","Arizona","AZ","4","8","4",117517,33.6706,-112.453,36.8,48.3,51.7,80.6,5.1,18.5,78.6,21.4,"https://www.surpriseaz.gov/2630/Sharon-Wolcott","WolcottforMayor","142219575848830","facebook.com/WolcottforMayor","mayorwolcott","twitter.com/mayorwolcott"
"43","43","Mark W. Mitchell","Mitchell","Mark W.",1,0,1,0,0,0,0,1,0,0,-0.3409474,0.08340492,"3/8/2016",NA,6,1,NA,NA,"Mayor","43","Tempe","City of Tempe","1600000US0473000","473000","Arizona","AZ","4","8","4",161719,33.3884,-111.932,28.1,52.1,47.9,72.6,5.9,21.1,44.5,55.5,"http://www.tempe.gov/city-hall/mayor-and-city-council/mark-mitchell-mayor","MayorMarkMitchell","782579028494287","facebook.com/MayorMarkMitchell","azmayormitchell","twitter.com/azmayormitchell"
"44","44","Jonathan Rothschild","Rothschild","Jonathan",1,0,1,0,0,0,0,1,0,0,-0.2262805,0.05414058,"11/3/2015",55.1,7,1,1,0,NA,"44","Tuscon",NA,"1600000US0477000","477000","Arizona","AZ","4","8","4",520116,32.1543,-110.871,33,49.5,50.5,69.7,5,41.6,51.9,48.1,"https://www.tucsonaz.gov/city-government",NA,NA,NA,"jrothschildaz","twitter.com/jrothschildaz"
"45","45","Douglas J. Nicholls","Nicholls","Douglas J.",1,0,1,0,0,0,1,0,0,0,0.18145949,0.12767937,"8/29/2017",50,8,1,1,0,"Mayor","45","Yuma","City of Yuma","1600000US0485540","485540","Arizona","AZ","4","8","4",93064,32.5163,-114.522,31.3,50.8,49.2,68.8,3.2,54.8,62,38,"http://www.yumaaz.gov/mayor-and-council/mayor/index.html","MayorDouglasNicholls","155358494630174","facebook.com/MayorDouglasNicholls","yumafirst and mayornicholls","twitter.com/yumafirst twitter.com/mayornicholls"
"46","46","Gail Barney","Barney","Gail",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"11/8/2014",NA,8,1,NA,NA,"Mayor","46","Queen Creek","Town of Queen Creek","1600000US0458150","458150","Arizona","AZ","4","8","4",26361,33.2412,-111.64,29.8,50.1,49.9,83.6,3.4,17.3,79.5,20.5,"http://www.queencreek.org/town-hall/town-council/mayor-gail-barney",NA,NA,NA,"mayorbarney","twitter.com/mayorbarney"
"47","47","Gerardo 'Jerry' Sanchez","Sanchez","Gerardo 'Jerry'",1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,"8/30/2016",NA,6,1,1,0,"Mayor","47","San Luis","City of San Luis","1600000US0463470","463470","Arizona","AZ","4","8","4",25505,32.4864,-114.724,25.5,49.5,50.5,63.2,0.3,98.7,71.8,28.2,"https://www.cityofsanluis.org/Directory.aspx?EID=34","MayorGerardoSanchez","288036031669068","facebook.com/MayorGerardoSanchez",NA,NA
"48","48","Mark Stodola","Stodola","Mark",1,0,1,0,0,0,0,1,0,0,-0.1694396,0.0822135,"11/4/2014",NA,11,1,1,0,"Mayor","48","Little Rock","City of Little Rock","1600000US0541000","541000","Arkansas","AR","3","7","5",193524,34.7254,-92.3586,35.1,47.7,52.3,48.9,42.3,6.8,56.2,43.8,"https://www.littlerock.gov/city-administration/mayors-office/",NA,NA,NA,"littlerockmayor","twitter.com/littlerockmayor"
"49","49","Sandy Sanders","Sanders","Sandy",1,0,1,0,0,0,NA,NA,NA,NA,0.18837674,0.11106112,"11/4/2014",58.84,8,0,0,1,"Mayor","49","Fort Smith","City of Fort Smith","1600000US0524550","524550","Arkansas","AR","3","7","5",86209,35.3493,-94.3709,35.1,48.7,51.3,69.3,9,16.5,54.2,45.8,"http://www.fortsmithar.gov/#",NA,NA,NA,NA,NA
"50","50","Lioneld Jordan","Jordan","Lioneld",1,0,1,0,0,0,0,0,1,0,0.08359568,0.11588851,"11/8/2016",70,10,0,0,1,"Mayor","50","Fayetteville","City of Fayetteville","1600000US0523290","523290","Arkansas","AR","3","7","5",73580,36.0716,-94.1665,27.2,50.3,49.7,83.8,6,6.4,41.1,58.9,"https://www.fayetteville-ar.gov/526/Mayor",NA,NA,NA,"lioneldjordan","twitter.com/lioneldjordan"
"51","51","Doug Sprouse","Sprouse","Doug",1,0,1,0,0,0,NA,NA,NA,NA,0.41759078,0.13254501,"11/21/2016",100,10,0,0,1,"Mayor","51","Springdale","City of Springdale","1600000US0566080","566080","Arkansas","AR","3","7","5",69797,36.1865,-94.153,29.6,49.7,50.3,64.7,1.8,35.4,54.4,45.6,"http://www.springdalear.gov/316/Mayors-Office",NA,NA,NA,"mayorsprouse","twitter.com/mayorsprouse"
"52","52","Harold Perrin","Perrin","Harold",1,0,1,0,0,0,1,0,0,0,0.15125672,0.13255758,"11/8/2016",48,10,0,0,1,"Mayor","52","Jonesboro","City of Jonesboro","1600000US0535710","535710","Arkansas","AR","3","7","5",67263,35.8197,-90.6791,31.3,48.3,51.7,74.7,18.4,5.2,54,46,"https://www.jonesboro.org/137/Administration",NA,NA,NA,"mayorperrin","twitter.com/mayorperrin"
"53","53","Joe A. Smith","Smith","Joe A.",1,0,1,0,0,0,NA,NA,NA,NA,-0.062725,0.12159071,"11/8/2016",NA,6,0,0,1,"Mayor","53","North Little Rock","City of North Little Rock","1600000US0550450","550450","Arkansas","AR","3","7","5",62304,34.7819,-92.2349,35.9,47.3,52.7,54,39.7,5.7,52.1,47.9,"http://nlr.ar.gov/government/a_z_department_list/mayor_s_office",NA,NA,NA,NA,NA
"54","54","Bart Castleberry","Castleberry","Bart",1,0,1,0,0,0,NA,NA,NA,NA,0.25096556,0.14421986,"11/8/2016",57.67,2,0,0,1,"Mayor","54","Conway","City of Conway","1600000US0515190","515190","Arkansas","AR","3","7","5",58908,35.0743,-92.4671,27.3,48.3,51.7,77.4,15.6,5.1,50.2,49.8,"http://cityofconway.org/pages/mayor-bart-castleberry/","bartformayor","933276243382951","facebook.com/bartformayor","bartformayor","twitter.com/bartformayor"
"55","55","Greg Hines","Hines","Greg",1,0,1,0,0,0,0,1,0,0,0.520509,0.1282487,"11/8/2016",66.8,8,0,0,1,"Mayor","55","Rogers","City of Rogers","1600000US0560410","560410","Arkansas","AR","3","7","5",55964,36.316,-94.1546,31.7,49,51,73.7,1.4,31.5,59.2,40.8,"https://rogersar.gov/738/Mayors-Office",NA,NA,NA,NA,NA
"56","56","Shirley Washington","Washington","Shirley",0,1,0,1,0,0,0,1,0,0,-0.0794793,0.1415979,"3/22/2016",NA,2,0,0,1,"Mayor","56","Pine Bluff","City of Pine Bluff","1600000US0555310","555310","Arkansas","AR","3","7","5",49083,34.2116,-92.0176,33.4,47.5,52.5,21.8,75.6,1.5,54.1,45.9,"http://www.cityofpinebluff.com/pbmayor/","MayorShirleyWashington","317683755315411","facebook.com/MayorShirleyWashington","pbmayor2016","twitter.com/pbmayor2016"
"57","57","Bob McCaslin","McCaslin","Bob",1,0,1,0,0,0,1,0,0,0,NA,NA,"11/4/2014",NA,12,0,0,1,"Mayor","57","Bentonville","City of Bentonville","1600000US0505320","505320","Arkansas","AR","3","7","5",35301,36.3588,-94.2291,30.6,49,51,81.4,2.5,8.7,56,44,"https://www.bentonvillear.com/594/Mayors-Office",NA,NA,NA,"mayor72712","https://twitter.com/Mayor72712"
"58","58","Pat McCabe","McCabe","Pat",1,0,1,0,0,0,NA,NA,NA,NA,0.11527355,0.1289678,"3/25/2017",NA,1,1,1,0,"Mayor","58","Hot Springs","City of Hot Springs","1600000US0533400","533400","Arkansas","AR","3","7","5",35193,34.492,-93.0508,43.5,47.3,52.7,75.4,16.8,7.5,56.6,43.4,"https://www.cityhs.net/directory.aspx?EID=384",NA,NA,NA,NA,NA
"59","59","David Mattingly","Mattingly","David",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"11/4/2014",NA,7,0,0,1,"Mayor","59","Benton","City of Benton","1600000US0505290","505290","Arkansas","AR","3","7","5",30681,34.5774,-92.5726,35,48.4,51.6,88.8,6,4.5,69,31,"https://www.bentonar.org/mayor",NA,NA,NA,NA,NA
"60","60","Ruth Penney Bell","Penney Bell","Ruth",0,1,1,0,0,0,NA,NA,NA,NA,0.19875467,0.17247429,"11/4/2014",NA,9,1,1,0,"Mayor","60","Texarkana","City of Texarkana","1600000US0568810","568810","Arkansas","AR","3","7","5",29919,33.4363,-93.9871,36.2,48.8,51.2,62.4,33.2,2.8,55.4,44.6,"http://arkansas.txkusa.org/?page_id=860","Mayor-Ruth-Penney-Bell-652397371535202",NA,"facebook.com/Mayor-Ruth-Penney-Bell-652397371535202",NA,NA
"61","61","Virginia Hillman Young","Hillman Young","Virginia",0,1,1,0,0,0,0,0,0,1,NA,NA,"11/4/2014",58.34,11,0,0,1,"Mayor","61","Sherwood","City of Sherwood","1600000US0563800","563800","Arkansas","AR","3","7","5",29523,34.8456,-92.2023,37,47.4,52.6,75.3,18.5,4,70.5,29.5,"https://www.cityofsherwood.net/324/Mayors-Office",NA,NA,NA,NA,NA
"62","62","Eric Garcetti","Garcetti","Eric",1,0,0,0,1,0,0,0,1,0,-0.4943112,0.02573446,"3/7/2017",81.37,5,0,0,1,"Mayor","62","Los Angeles","City of Los Angeles","1600000US0644000","644000","California","CA","4","9","6",3792621,34.0194,-118.411,34.1,49.8,50.2,49.8,9.6,48.5,38.2,61.8,"https://www.lamayor.org/","MayorOfLA","12476614805","facebook.com/MayorOfLA","mayorofla","twitter.com/mayorofla"
"63","63","Kevin L. Faulconer","Faulconer","Kevin L.",1,0,1,0,0,0,1,0,0,0,-0.3557272,0.03750558,"6/8/2016",57.2,2,1,0,1,"Mayor","63","San Diego","City of San Diego","1600000US0666000","666000","California","CA","4","9","6",1307402,32.8153,-117.135,33.6,50.5,49.5,58.9,6.7,28.8,48.3,51.7,"https://www.sandiego.gov/mayor","kevinfaulconer","571020946293453","facebook.com/kevinfaulconer","kevin_faulconer","twitter.com/kevin_faulconer"
"64","64","Sam Liccardo","Liccardo","Sam",1,0,1,0,0,0,0,1,0,0,-0.3211091,0.05160021,"11/4/2014",50.8,4,1,1,0,"Mayor","64","San Jose","City of San Jose","1600000US0668000","668000","California","CA","4","9","6",945942,37.2969,-121.819,35.2,50.3,49.7,42.8,3.2,33.2,58.5,41.5,"http://www.sanjoseca.gov/mayor","SamLiccardo1","205510299599710","facebook.com/SamLiccardo1","sliccardo","twitter.com/sliccardo"
"65","65","Mark Farrell","Farrell","Mark",1,0,1,0,0,0,0,1,0,0,-0.9996458,0.04503983,"1/23/2018",NA,0,0,0,1,"Acting Mayor","65","San Francisco","City and County of San Francisco","1600000US0667000","667000","California","CA","4","9","6",805235,37.7272,-123.032,38.5,50.7,49.3,48.5,6.1,15.1,35.8,64.2,"https://web.archive.org/web/20180125074519/http://sfbos.org/supervisor-farrell-district-2","markfarrellsf","109453149622","facebook.com/markfarrellsf","markfarrellsf","twitter.com/markfarrellsf"
"66","66","Lee Brand","Brand","Lee",1,0,1,0,0,0,1,0,0,0,-0.0041078,0.06763277,"11/8/2016",NA,2,1,0,1,"Mayor","66","Fresno","City of Fresno","1600000US0627000","627000","California","CA","4","9","6",494665,36.7827,-119.794,29.3,49.1,50.9,49.6,8.3,46.9,49.1,50.9,"https://www.fresno.gov/mayor/","leebrandfresno","1645006079055083","facebook.com/leebrandfresno","mayorleebrand","twitter.com/mayorleebrand"
"67","67","Darrell Steinberg","Steinberg","Darrell",1,0,1,0,0,0,0,1,0,0,-0.3256016,0.06388587,"6/7/2016",59,2,1,0,1,"Mayor","67","Sacramento","City of Sacramento","1600000US0664000","664000","California","CA","4","9","6",466488,38.5666,-121.469,33,48.7,51.3,45,14.6,26.9,49.4,50.6,"http://www.cityofsacramento.org/mayor/","Steinberg.Darrell","22830642826","facebook.com/Steinberg.Darrell","mayor_steinberg","twitter.com/mayor_steinberg"
"68","68","Robert Garcia","Garcia","Robert",1,0,0,0,1,0,0,1,0,0,-0.274945,0.06224922,"6/3/2014",52,4,1,1,0,"Mayor","68","Long Beach","City of Long Beach","1600000US0643000","643000","California","CA","4","9","6",462257,33.8091,-118.155,33.2,49,51,46.1,13.5,40.8,41.6,58.4,"http://www.longbeach.gov/mayor/","robertgarcialb","157667060993359","facebook.com/robertgarcialb","robertgarcialb","twitter.com/robertgarcialb"
"69","69","Libby Schaaf","Schaaf","Libby",0,1,1,0,0,0,0,1,0,0,-0.867612,0.06724093,"11/4/2014",63.2,4,0,0,1,"Mayor","69","Oakland","City of Oakland","1600000US0653000","653000","California","CA","4","9","6",390724,37.7699,-122.226,36.2,48.5,51.5,34.5,28,25.4,41.1,58.9,"https://beta.oaklandca.gov/officials/libby-schaaf","MayorLibbySchaaf","1559597670992710","facebook.com/MayorLibbySchaaf","libbyschaaf","twitter.com/libbyschaaf"
"70","70","Karen K. Goh","Goh","Karen K.",0,1,0,0,0,1,1,0,0,0,0.1728547,0.08268628,"11/8/2016",52.75,2,1,1,0,"Mayor","70","Bakersfield","City of Bakersfield","1600000US0603526","603526","California","CA","4","9","6",347483,35.3212,-119.018,30,49,51,56.8,8.2,45.5,59.7,40.3,"http://www.bakersfieldcity.us/gov/elected_officials/mayor/default.htm","KarenKGoh","197040706979540","facebook.com/KarenKGoh","karenkgoh","twitter.com/karenkgoh"
"71","71","Tom Tait","Tait","Tom",1,0,1,0,0,0,1,0,0,0,0.14842423,0.07766678,"11/4/2014",53.4,8,1,1,0,"Mayor","71","Anaheim","City of Anaheim","1600000US0602000","602000","California","CA","4","9","6",336265,33.8555,-117.76,32.4,49.7,50.3,52.7,2.8,52.8,48.5,51.5,"https://www.anaheim.net/2102/Mayor-Tom-Tait","mayortomtait","133585323336098","facebook.com/mayortomtait","mayortomtait","twitter.com/mayortomtait"
"72","72","Miguel A. Pulido","Pulido","Miguel A.",1,0,0,0,1,0,0,1,0,0,-0.1908058,0.10858069,"11/8/2016",50.71,24,1,0,1,"Mayor","72","Santa Ana","City of Santa Ana","1600000US0669000","669000","California","CA","4","9","6",324528,33.7365,-117.883,29.1,51.1,48.9,45.9,1.5,78.2,47.5,52.5,"http://www.ci.santa-ana.ca.us/elected_officials/mayor/","MayorMiguelPulido2012","153616038110123","facebook.com/MayorMiguelPulido2012","mayorpulido","twitter.com/mayorpulido"
"73","73","Rusty Bailey","Bailey","Rusty",1,0,1,0,0,0,0,0,1,0,-0.072494,0.0810787,"6/7/2016",65.51,6,1,1,0,"Mayor","73","Riverside","City of Riverside","1600000US0662000","662000","California","CA","4","9","6",303871,33.9381,-117.393,30,49.4,50.6,56.5,7,49,55.7,44.3,"http://riversideca.gov/",NA,NA,NA,"mayor_bailey","twitter.com/mayor_bailey"
